entry_id,line_no,posting_date,effective_date,account_code,account_name,account_type,cost_centre,user_id,entry_type,narration,debit,credit,approval_status,approver_id
JE1000242,2,2025-04-02,2025-04-01,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,Customer receipt,0.0,472043.64,Not required,
JE1000711,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Sales invoice raised,360683.98,0.0,Not required,
JE1000711,2,2025-04-02,2025-04-02,4100,Revenue - product sales,Income,CC-500,SYS-BATCH,System,Sales invoice raised,0.0,360683.98,Not required,
JE1001092,1,2025-04-02,2025-04-01,5500,Finance cost,Expense,CC-300,SYS-BATCH,System,Interest on borrowings,93383.34,0.0,Not required,
JE1001092,2,2025-04-02,2025-04-01,2310,Interest accrued but not due,Liability,CC-300,SYS-BATCH,System,Interest on borrowings,0.0,93383.34,Not required,
JE1001146,1,2025-04-02,2025-04-02,5330,Travel and conveyance,Expense,CC-600,SYS-BATCH,System,Travel reimbursement,38163.3,0.0,Not required,
JE1001146,2,2025-04-02,2025-04-02,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Travel reimbursement,0.0,38163.3,Not required,
JE1001297,1,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Supplier payment,412357.92,0.0,Not required,
JE1001297,2,2025-04-02,2025-04-01,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Supplier payment,0.0,412357.92,Not required,
JE1001581,1,2025-04-02,2025-04-01,5310,Power and fuel,Expense,CC-400,SYS-BATCH,System,Electricity charges,231155.4,0.0,Not required,
JE1001581,2,2025-04-02,2025-04-01,2110,Accrued expenses,Liability,CC-400,SYS-BATCH,System,Electricity charges,0.0,231155.4,Not required,
JE1001647,1,2025-04-02,2025-04-02,5100,Cost of materials consumed,Expense,CC-300,U008,Manual,Purchase of raw material,106853.95,0.0,Not required,
JE1001647,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-300,U008,Manual,Purchase of raw material,0.0,106853.95,Not required,
JE1001774,1,2025-04-02,2025-04-01,5370,Communication expense,Expense,CC-100,U008,Manual,Telephone and internet,59265.03,0.0,Not required,
JE1001774,2,2025-04-02,2025-04-01,2110,Accrued expenses,Liability,CC-100,U008,Manual,Telephone and internet,0.0,59265.03,Not required,
JE1001890,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,829515.24,0.0,Approved,A003
JE1001890,2,2025-04-02,2025-04-02,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,829515.24,Approved,A003
JE1002253,1,2025-04-02,2025-04-01,5100,Cost of materials consumed,Expense,CC-100,SYS-BATCH,System,Purchase of raw material,476515.77,0.0,Not required,
JE1002253,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Purchase of raw material,0.0,476515.77,Not required,
JE1002835,1,2025-04-02,2025-04-01,5500,Finance cost,Expense,CC-600,SYS-BATCH,System,Interest on borrowings,269015.92,0.0,Not required,
JE1002835,2,2025-04-02,2025-04-01,2310,Interest accrued but not due,Liability,CC-600,SYS-BATCH,System,Interest on borrowings,0.0,269015.92,Not required,
JE1002973,1,2025-04-02,2025-04-02,5100,Cost of materials consumed,Expense,CC-100,SYS-BATCH,System,Purchase of raw material,65623.86,0.0,Not required,
JE1002973,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Purchase of raw material,0.0,65623.86,Not required,
JE1003177,1,2025-04-02,2025-04-01,1410,Advance to suppliers,Asset,CC-600,SYS-BATCH,System,Advance to supplier,322114.25,0.0,Not required,
JE1003177,2,2025-04-02,2025-04-01,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Advance to supplier,0.0,322114.25,Not required,
JE1003409,1,2025-04-02,2025-04-01,5210,Contract staff cost,Expense,CC-300,SYS-BATCH,System,Contract staff billing,66499.4,0.0,Not required,
JE1003409,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Contract staff billing,0.0,66499.4,Not required,
JE1003859,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,Sales invoice raised,531670.45,0.0,Approved,A002
JE1003859,2,2025-04-02,2025-04-02,4100,Revenue - product sales,Income,CC-400,SYS-BATCH,System,Sales invoice raised,0.0,531670.45,Approved,A002
JE1004027,1,2025-04-02,2025-04-02,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,107289.66,0.0,Not required,
JE1004027,2,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,107289.66,Not required,
JE1004135,1,2025-04-02,2025-04-02,5200,Employee benefit expense,Expense,CC-400,SYS-BATCH,System,Payroll for the month,1122535.85,0.0,Approved,A002
JE1004135,2,2025-04-02,2025-04-02,2120,Provision for employee benefits,Liability,CC-400,SYS-BATCH,System,Payroll for the month,0.0,1122535.85,Approved,A002
JE1005399,1,2025-04-02,2025-04-01,5320,Repairs and maintenance,Expense,CC-600,SYS-BATCH,System,Repairs and upkeep,24970.54,0.0,Not required,
JE1005399,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Repairs and upkeep,0.0,24970.54,Not required,
JE1005815,1,2025-04-02,2025-04-02,5350,Advertisement and marketing,Expense,CC-400,SYS-BATCH,System,Marketing spend,92627.33,0.0,Not required,
JE1005815,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Marketing spend,0.0,92627.33,Not required,
JE1005973,1,2025-04-02,2025-04-01,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,722970.7,0.0,Approved,A001
JE1005973,2,2025-04-02,2025-04-01,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,722970.7,Approved,A001
JE1006307,1,2025-04-02,2025-04-02,5350,Advertisement and marketing,Expense,CC-300,SYS-BATCH,System,Marketing spend,48032.19,0.0,Not required,
JE1006307,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Marketing spend,0.0,48032.19,Not required,
JE1006542,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,178206.21,0.0,Not required,
JE1006542,2,2025-04-02,2025-04-02,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,178206.21,Not required,
JE1006614,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-300,U017,Manual,Sales invoice raised,253232.28,0.0,Not required,
JE1006614,2,2025-04-02,2025-04-02,4100,Revenue - product sales,Income,CC-300,U017,Manual,Sales invoice raised,0.0,253232.28,Not required,
JE1006623,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,287625.39,0.0,Not required,
JE1006623,2,2025-04-02,2025-04-02,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,287625.39,Not required,
JE1006643,1,2025-04-02,2025-04-02,5100,Cost of materials consumed,Expense,CC-500,U005,Manual,Purchase of raw material,520771.54,0.0,Approved,A003
JE1006643,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-500,U005,Manual,Purchase of raw material,0.0,520771.54,Approved,A003
JE1007186,1,2025-04-02,2025-04-02,5320,Repairs and maintenance,Expense,CC-600,SYS-BATCH,System,Repairs and upkeep,53242.77,0.0,Not required,
JE1007186,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Repairs and upkeep,0.0,53242.77,Not required,
JE1007317,1,2025-04-02,2025-04-02,5370,Communication expense,Expense,CC-500,SYS-BATCH,System,Telephone and internet,41528.68,0.0,Not required,
JE1007317,2,2025-04-02,2025-04-02,2110,Accrued expenses,Liability,CC-500,SYS-BATCH,System,Telephone and internet,0.0,41528.68,Not required,
JE1007379,1,2025-04-02,2025-04-02,1110,Bank - current account,Asset,CC-500,U007,Manual,Customer receipt,37438.37,0.0,Not required,
JE1007379,2,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-500,U007,Manual,Customer receipt,0.0,37438.37,Not required,
JE1008330,1,2025-04-02,2025-04-02,5210,Contract staff cost,Expense,CC-300,SYS-BATCH,System,Contract staff billing,243407.15,0.0,Not required,
JE1008330,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Contract staff billing,0.0,243407.15,Not required,
JE1008356,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Service invoice raised,461899.53,0.0,Not required,
JE1008356,2,2025-04-02,2025-04-02,4110,Revenue - service income,Income,CC-100,SYS-BATCH,System,Service invoice raised,0.0,461899.53,Not required,
JE1008954,1,2025-04-02,2025-04-02,5500,Finance cost,Expense,CC-400,SYS-BATCH,System,Interest on borrowings,439146.35,0.0,Not required,
JE1008954,2,2025-04-02,2025-04-02,2310,Interest accrued but not due,Liability,CC-400,SYS-BATCH,System,Interest on borrowings,0.0,439146.35,Not required,
JE1009066,1,2025-04-02,2025-04-01,5350,Advertisement and marketing,Expense,CC-100,SYS-BATCH,System,Marketing spend,120562.92,0.0,Not required,
JE1009066,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Marketing spend,0.0,120562.92,Not required,
JE1009291,1,2025-04-02,2025-04-01,5340,Legal and professional fees,Expense,CC-400,SYS-BATCH,System,Professional fees billed,54318.75,0.0,Not required,
JE1009291,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Professional fees billed,0.0,54318.75,Not required,
JE1009390,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,GST output booked,126174.02,0.0,Not required,
JE1009390,2,2025-04-02,2025-04-02,2200,Output GST payable,Liability,CC-200,SYS-BATCH,System,GST output booked,0.0,126174.02,Not required,
JE1009547,1,2025-04-02,2025-04-01,5100,Cost of materials consumed,Expense,CC-200,SYS-BATCH,System,Purchase of raw material,337404.19,0.0,Not required,
JE1009547,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Purchase of raw material,0.0,337404.19,Not required,
JE1009989,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,343124.48,0.0,Not required,
JE1009989,2,2025-04-02,2025-04-02,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,343124.48,Not required,
JE1010132,1,2025-04-02,2025-04-01,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Sales invoice raised,660098.26,0.0,Approved,A003
JE1010132,2,2025-04-02,2025-04-01,4100,Revenue - product sales,Income,CC-100,SYS-BATCH,System,Sales invoice raised,0.0,660098.26,Approved,A003
JE1010199,1,2025-04-02,2025-04-01,5310,Power and fuel,Expense,CC-200,U018,Manual,Electricity charges,123108.34,0.0,Not required,
JE1010199,2,2025-04-02,2025-04-01,2110,Accrued expenses,Liability,CC-200,U018,Manual,Electricity charges,0.0,123108.34,Not required,
JE1010258,1,2025-04-02,2025-04-01,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,207407.98,0.0,Not required,
JE1010258,2,2025-04-02,2025-04-01,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,207407.98,Not required,
JE1010771,1,2025-04-02,2025-04-01,1410,Advance to suppliers,Asset,CC-100,SYS-BATCH,System,Advance to supplier,341213.43,0.0,Not required,
JE1010771,2,2025-04-02,2025-04-01,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Advance to supplier,0.0,341213.43,Not required,
JE1011018,1,2025-04-02,2025-04-01,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,471819.91,0.0,Not required,
JE1011018,2,2025-04-02,2025-04-01,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,471819.91,Not required,
JE1011359,1,2025-04-02,2025-04-01,5320,Repairs and maintenance,Expense,CC-500,SYS-BATCH,System,Repairs and upkeep,130620.28,0.0,Not required,
JE1011359,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Repairs and upkeep,0.0,130620.28,Not required,
JE1011513,1,2025-04-02,2025-04-01,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,661148.01,0.0,Approved,A003
JE1011513,2,2025-04-02,2025-04-01,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,661148.01,Approved,A003
JE1011782,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Service invoice raised,401275.57,0.0,Not required,
JE1011782,2,2025-04-02,2025-04-02,4110,Revenue - service income,Income,CC-200,SYS-BATCH,System,Service invoice raised,0.0,401275.57,Not required,
JE1012683,1,2025-04-02,2025-04-02,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,620243.96,0.0,Approved,A002
JE1012683,2,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,620243.96,Approved,A002
JE1013168,1,2025-04-02,2025-04-01,5210,Contract staff cost,Expense,CC-600,SYS-BATCH,System,Contract staff billing,332520.81,0.0,Not required,
JE1013168,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Contract staff billing,0.0,332520.81,Not required,
JE1013472,1,2025-04-02,2025-04-02,5500,Finance cost,Expense,CC-600,SYS-BATCH,System,Interest on borrowings,575213.9,0.0,Approved,A002
JE1013472,2,2025-04-02,2025-04-02,2310,Interest accrued but not due,Liability,CC-600,SYS-BATCH,System,Interest on borrowings,0.0,575213.9,Approved,A002
JE1013524,1,2025-04-02,2025-04-01,1600,Input GST receivable,Asset,CC-100,U005,Manual,GST input booked,111008.62,0.0,Not required,
JE1013524,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-100,U005,Manual,GST input booked,0.0,111008.62,Not required,
JE1014209,1,2025-04-02,2025-04-02,1110,Bank - current account,Asset,CC-200,U003,Manual,Customer receipt,527639.48,0.0,Approved,A001
JE1014209,2,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-200,U003,Manual,Customer receipt,0.0,527639.48,Approved,A001
JE1014885,1,2025-04-02,2025-04-02,5210,Contract staff cost,Expense,CC-500,SYS-BATCH,System,Contract staff billing,60102.18,0.0,Not required,
JE1014885,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Contract staff billing,0.0,60102.18,Not required,
JE1014985,1,2025-04-02,2025-04-02,1600,Input GST receivable,Asset,CC-600,SYS-BATCH,System,GST input booked,87077.77,0.0,Not required,
JE1014985,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,GST input booked,0.0,87077.77,Not required,
JE1015550,1,2025-04-02,2025-04-01,1410,Advance to suppliers,Asset,CC-300,SYS-BATCH,System,Advance to supplier,148748.91,0.0,Not required,
JE1015550,2,2025-04-02,2025-04-01,1110,Bank - current account,Asset,CC-300,SYS-BATCH,System,Advance to supplier,0.0,148748.91,Not required,
JE1015574,1,2025-04-02,2025-04-02,5340,Legal and professional fees,Expense,CC-600,SYS-BATCH,System,Professional fees billed,387824.85,0.0,Not required,
JE1015574,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Professional fees billed,0.0,387824.85,Not required,
JE1015607,1,2025-04-02,2025-04-02,5210,Contract staff cost,Expense,CC-600,SYS-BATCH,System,Contract staff billing,63177.67,0.0,Not required,
JE1015607,2,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Contract staff billing,0.0,63177.67,Not required,
JE1015651,1,2025-04-02,2025-04-01,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Service invoice raised,193722.02,0.0,Not required,
JE1015651,2,2025-04-02,2025-04-01,4110,Revenue - service income,Income,CC-300,SYS-BATCH,System,Service invoice raised,0.0,193722.02,Not required,
JE1016073,1,2025-04-02,2025-04-02,5200,Employee benefit expense,Expense,CC-400,SYS-BATCH,System,Payroll for the month,1639681.12,0.0,Approved,A003
JE1016073,2,2025-04-02,2025-04-02,2120,Provision for employee benefits,Liability,CC-400,SYS-BATCH,System,Payroll for the month,0.0,1639681.12,Approved,A003
JE1016975,1,2025-04-02,2025-04-01,5100,Cost of materials consumed,Expense,CC-300,SYS-BATCH,System,Purchase of raw material,206115.5,0.0,Not required,
JE1016975,2,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Purchase of raw material,0.0,206115.5,Not required,
JE1017176,1,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Supplier payment,657889.79,0.0,Approved,A003
JE1017176,2,2025-04-02,2025-04-01,1110,Bank - current account,Asset,CC-300,SYS-BATCH,System,Supplier payment,0.0,657889.79,Approved,A003
JE1017754,1,2025-04-02,2025-04-01,5330,Travel and conveyance,Expense,CC-500,SYS-BATCH,System,Travel reimbursement,24390.28,0.0,Not required,
JE1017754,2,2025-04-02,2025-04-01,1110,Bank - current account,Asset,CC-500,SYS-BATCH,System,Travel reimbursement,0.0,24390.28,Not required,
JE1018135,1,2025-04-02,2025-04-02,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,TDS deducted on payment,48794.04,0.0,Not required,
JE1018135,2,2025-04-02,2025-04-02,2210,TDS payable,Liability,CC-100,SYS-BATCH,System,TDS deducted on payment,0.0,48794.04,Not required,
JE1018269,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,469927.86,0.0,Not required,
JE1018269,2,2025-04-02,2025-04-02,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,469927.86,Not required,
JE1018415,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-600,U007,Manual,Service invoice raised,160945.35,0.0,Not required,
JE1018415,2,2025-04-02,2025-04-02,4110,Revenue - service income,Income,CC-600,U007,Manual,Service invoice raised,0.0,160945.35,Not required,
JE1018734,1,2025-04-02,2025-04-02,5500,Finance cost,Expense,CC-200,SYS-BATCH,System,Interest on borrowings,170544.55,0.0,Not required,
JE1018734,2,2025-04-02,2025-04-02,2310,Interest accrued but not due,Liability,CC-200,SYS-BATCH,System,Interest on borrowings,0.0,170544.55,Not required,
JE1018892,1,2025-04-02,2025-04-01,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Supplier payment,617932.27,0.0,Approved,A001
JE1018892,2,2025-04-02,2025-04-01,1110,Bank - current account,Asset,CC-400,SYS-BATCH,System,Supplier payment,0.0,617932.27,Approved,A001
JE1019324,1,2025-04-02,2025-04-01,1110,Bank - current account,Asset,CC-500,SYS-BATCH,System,Customer receipt,326205.6,0.0,Not required,
JE1019324,2,2025-04-02,2025-04-01,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Customer receipt,0.0,326205.6,Not required,
JE1019703,1,2025-04-02,2025-04-02,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,311106.23,0.0,Not required,
JE1019703,2,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,311106.23,Not required,
JE1020452,1,2025-04-02,2025-04-01,5200,Employee benefit expense,Expense,CC-100,SYS-BATCH,System,Payroll for the month,3042514.32,0.0,Approved,A002
JE1020452,2,2025-04-02,2025-04-01,2120,Provision for employee benefits,Liability,CC-100,SYS-BATCH,System,Payroll for the month,0.0,3042514.32,Approved,A002
JE1020551,1,2025-04-02,2025-04-02,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,25117.96,0.0,Not required,
